Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal "r - i" "r - J0660" "e(r - i)" "e(r - J0660)"
SPLUS-s27s43 iDR3.SPLUS-s27s43.023630 68.48107216715707 -34.876742852037964 3.7243480000000004 110 3.9532637999999998 12.0 0 18.856262 18.494976 18.603134 18.03354 18.442385 18.075794000000002 17.786499 17.537169 17.080929 17.196089999999998 16.747751 16.766668 0.030744848999999998 0.040168375 0.070959866 0.043525558 0.056482885 0.01688274 0.027325505 0.010432314 0.009135249 0.008838544 0.012384051 0.00954672 0.3410790000000006 0.45623999999999754 0.013673077028764666 0.013866720942118832
SPLUS-s28s36 iDR3.SPLUS-s28s36.007953 58.58469551653978 -36.591194753089425 2.4015927 47 3.6793226999999997 12.0 0 22.159164 20.685493 22.258865 20.036945000000003 19.577257 18.69739 18.612842999999998 17.739529 17.321789000000003 17.314795 17.181082 17.10751 0.9029860000000001 0.37333685 3.136748 0.32324272 0.21131045 0.037902817000000005 0.06808444 0.013467458 0.011441033 0.01115484 0.018501652 0.013816998 0.42473400000000083 0.41773999999999845 0.017487220488327012 0.017671153360458762
SPLUS-s28s42 iDR3.SPLUS-s28s42.031358 67.68115780726336 -36.19617786272116 2.3470945 91 3.404845 12.0 0 20.60236 20.811996 20.158182 19.543533 19.379148 18.579601 18.541164000000002 17.778423 17.081999 16.918135 17.410242 16.68978 0.10383095 0.20970728 0.20068598 0.106302775 0.09014318 0.018129164 0.03825871 0.010054326 0.007824294 0.006916649 0.018256027 0.008705865 0.8602880000000006 0.6964240000000004 0.012203667674247649 0.012740056825332923
SPLUS-s28s45 iDR3.SPLUS-s28s45.042734 73.73061606777883 -35.86324536806955 3.282579 692 3.9338531000000003 12.0 0 17.625334 17.14058 17.050182 17.047634 16.949188 16.885319 16.594463 16.623823 16.162195 16.559334 16.513975 16.43417 0.013338658 0.015516502 0.021631882 0.018418165 0.016961278 0.0068549584 0.01131035 0.005243730699999999 0.0048630894 0.00556378 0.010449426999999999 0.007704295999999999 0.0644890000000018 0.46162800000000104 0.007645414281941985 0.007151667649332906
SPLUS-s28s45 iDR3.SPLUS-s28s45.044176 73.11434795846144 -35.48519426662053 3.8103392 205 3.0772657000000003 11.0 0 99.0 22.076012 20.258764000000003 17.760609 16.453938 17.78825 15.598702 17.309465 16.110737 14.958738 16.863535 15.9571295 22.442495 0.56916296 0.19942261 0.028338132000000002 0.013242261000000002 0.011136617 0.00699403 0.0075563416000000005 0.00476526 0.0024184745 0.013250408 0.005654195999999999 2.350726999999999 1.1987279999999991 0.007933934539876215 0.00893342046718336
SPLUS-s28s45 iDR3.SPLUS-s28s45.044674 72.78164964636915 -35.83029342430823 1.9412526 62 3.394017 12.0 0 21.596892999999998 21.035194 20.72225 20.146809 19.778416 18.950459 18.827919 17.658728 17.173939 16.99708 16.74663 16.712951999999998 0.22254166 0.23520099 0.30625677 0.1585187 0.113424174 0.02173989 0.042399015 0.009077901 0.008129869 0.0072614485 0.01225554 0.009453926 0.6616479999999996 0.48478899999999925 0.011624840682089077 0.012186183016964827
SPLUS-s29s31 iDR3.SPLUS-s29s31.008611 51.22630535895587 -37.950023693657016 1.9880740000000001 97 3.4512940000000003 12.0 0 17.433111 17.065632 17.225622 17.267870000000002 17.175743 17.24107 17.177216 17.093853 16.922473999999998 17.190607 16.602283 16.702784 0.014375200000000001 0.016157717 0.026076177000000002 0.024678903 0.022055843999999998 0.009692145 0.01778447 0.0076039224 0.007916985999999999 0.008625812 0.011531201000000001 0.008726164 -0.09675400000000067 0.17137900000000172 0.011498881185774804 0.010977171912173815
SPLUS-s30s35 iDR3.SPLUS-s30s35.005601 58.54573394495856 -39.39399150176758 1.7503948 58 3.1196165000000002 12.0 0 21.827157999999997 21.322485 20.61973 21.018210999999997 20.834713 19.384532999999998 19.029804000000002 17.990599 16.305214000000003 16.403042000000003 15.717918 15.660842 0.4023772 0.40844208 0.36700055 0.5081366 0.41456982 0.044135365999999995 0.06671828 0.012645223999999998 0.005379153 0.005193848 0.006314330999999999 0.004586652 1.5875569999999968 1.6853849999999966 0.013670323590072034 0.013741796716862936
SPLUS-s30s38 iDR3.SPLUS-s30s38.000392 64.61014336567352 -39.521361490192454 4.2307324 141 3.0563595 12.0 0 22.60115 21.328808 20.579842000000003 19.099992999999998 20.701363 18.025635 18.028889000000003 16.684097 15.532924 15.322588 14.855592000000001 15.025016 0.76306593 0.4079172 0.35884106 0.09477449 0.34732682 0.0156603 0.032938812000000005 0.006416385500000001 0.0042593633 0.003338085 0.0045991433000000005 0.0036369856 1.3615090000000016 1.1511730000000018 0.007232759801889958 0.007701440034564779
SPLUS-s30s39 iDR3.SPLUS-s30s39.022210 66.3058406689858 -38.87741873581981 3.2144152999999998 210 4.756004 12.0 0 20.463028 20.095604 19.494814 19.26955 18.865553 18.429266000000002 18.002048000000002 17.609215 17.242731 17.2033 16.968895 16.94829 0.12374932 0.15399535 0.1651835 0.12535387 0.09178383 0.022852272000000003 0.035719555 0.010768275 0.010116264 0.010045263 0.017356029 0.013467757 0.40591500000000025 0.3664839999999998 0.014726270920188656 0.014774794204770536
SPLUS-s30s40 iDR3.SPLUS-s30s40.024674 66.35582207247344 -38.7528920747947 2.205132 77 3.5814017999999996 12.0 0 21.24341 21.221424 20.716515 20.061666 19.886972 18.940535999999998 18.644112 17.628963 17.021666 16.674046 16.3172 16.227093 0.34838176 0.61241585 0.5834233 0.2886114 0.2405119 0.038230434 0.060957517 0.011743035 0.0086841835 0.006758058000000001 0.009861451 0.007161250300000001 0.9549169999999982 0.6072969999999991 0.01354880876470655 0.014605270078738608
SPLUS-s31s37 iDR3.SPLUS-s31s37.016745 63.89625433226905 -40.387696960088185 2.60113 113 3.3255053 12.0 0 19.123724 18.801939 18.650434 17.916296 17.832323000000002 17.339546 17.159983 16.733303 16.341578 16.499782999999997 16.427925 16.390734 0.037655852999999996 0.046256106 0.06716465 0.03431793 0.03109569 0.009253925999999999 0.016584111000000002 0.005928585300000001 0.0056414559999999996 0.005561545 0.009945441 0.0074248835 0.23352000000000217 0.391725000000001 0.008128893310063869 0.008183773546433949
SPLUS-s31s38 iDR3.SPLUS-s31s38.023904 64.18705629002226 -40.19975164810155 2.447355 76 3.6845260000000004 12.0 0 19.614971 19.534878 19.407421 19.05859 18.840023000000002 18.38615 18.248463 17.689228 17.306814000000003 17.348618 16.924944 17.168036999999998 0.051329933 0.08232894 0.125399 0.08512785 0.06884474 0.017221548 0.033354256 0.010387496 0.00947078 0.009167857 0.014186013 0.012019426000000001 0.34061000000000163 0.38241399999999715 0.01385459039894233 0.014056875433694929
SPLUS-s31s42 iDR3.SPLUS-s31s42.027698 71.70785343333512 -40.06780621928153 2.395984 61 3.8685612999999996 12.0 0 19.969545 19.494621 19.478046 19.072853 18.897714999999998 18.490955 18.40289 17.995289 17.492172 17.777767 17.730526 17.711819000000002 0.076228015 0.08154592 0.13524716 0.08099586 0.06956172 0.01881405 0.036362007 0.012212272 0.010570336999999999 0.013366697 0.026758999999999998 0.02190737 0.21752199999999888 0.5031169999999996 0.0181054736500262 0.016151520414362016
SPLUS-s32s37 iDR3.SPLUS-s32s37.025011 65.15362875784119 -40.840066609479955 5.548913 110 3.8652132000000003 12.0 0 20.789242 21.524820000000002 20.517113000000002 19.72409 19.485876 18.34834 18.336926000000002 17.089516 16.366870000000002 16.235184 15.966839000000002 15.874825 0.21661827 0.67836714 0.4761196 0.20585135 0.16105817 0.022696538 0.048774555 0.009722662 0.007683377700000001 0.006287831 0.010246202 0.0071015325 0.8543319999999994 0.7226459999999975 0.011578729422989598 0.01239211238034506
SPLUS-s32s38 iDR3.SPLUS-s32s38.021609 65.62909235548659 -41.452479078762295 4.5507264 68 4.2629269999999995 12.0 0 21.6174 20.83279 21.45082 20.700882 20.716278 19.390102 19.159489 17.976595 17.612185999999998 17.717793 16.985301999999997 17.003436999999998 0.31279156 0.27058637 0.8116781 0.35073557 0.3422386 0.037036676 0.071261436 0.013852961 0.013020916 0.01328009 0.015818484 0.012390406000000001 0.2588019999999993 0.364409000000002 0.01919024019848686 0.019011806383049903
SPLUS-s32s38 iDR3.SPLUS-s32s38.034392 65.8762742366267 -40.917781080842 4.0995464 68 4.0474095000000005 12.0 0 18.82497 18.323995999999998 18.433592 18.639845 18.256454 18.29438 18.18668 17.812141 17.437732999999998 17.748542999999998 17.2504 17.084618 0.034261074 0.038586944 0.06565233 0.06512579 0.047701682999999995 0.01789918 0.035672157999999995 0.012597336 0.011834495 0.013717266 0.01926503 0.013286063999999998 0.06359800000000249 0.3744080000000025 0.018624077448605395 0.017284332390981177
SPLUS-s32s39 iDR3.SPLUS-s32s39.007347 68.9832908007483 -41.9912936313281 5.360779 132 2.8334935000000003 12.0 0 17.881718 17.459936 17.306675 16.710634 16.56479 17.164112 16.019993 17.000671 15.732273000000001 15.805660000000001 15.580136999999999 15.554932999999998 0.016761357 0.02043698 0.027714632000000003 0.017112644 0.015224393000000001 0.00850877 0.009385345 0.006914131 0.004185215 0.0039447597 0.0062417346 0.004511317 1.1950109999999992 1.2683979999999995 0.007960297518052016 0.008082155163159514
SPLUS-s32s40 iDR3.SPLUS-s32s40.022034 69.5422898717455 -41.66281712778853 3.6325423999999997 265 4.52998 12.0 0 19.045689000000003 18.335846 18.482533 18.381729999999997 18.289406 17.914623000000002 17.468735000000002 17.352934 16.716461 17.12486 16.959736 16.843864 0.037332363 0.034639355 0.060803092999999996 0.051335864 0.04680108 0.014160396499999998 0.020807836 0.008447383499999999 0.006623045500000001 0.007902174 0.013459266000000001 0.009742872 0.22807399999999944 0.6364730000000023 0.011567309191093157 0.010734198604979438
SPLUS-s32s40 iDR3.SPLUS-s32s40.035777 70.57512698839956 -41.24679892559533 2.0024990000000003 35 3.6876285 12.0 0 18.185635 17.806074 18.03595 18.262346 18.225513 18.25404 18.231968 17.899117 17.684113 17.905610999999997 17.84882 17.956371 0.020226127 0.024079632000000004 0.043557014000000005 0.04694135 0.044626497 0.017808525 0.034936957000000005 0.011661985 0.011326296000000001 0.013177376999999999 0.025183452000000002 0.022391502 -0.006493999999996447 0.21500400000000042 0.0175967371617682 0.016256902386981385
SPLUS-s33s38 iDR3.SPLUS-s33s38.007580 67.11963551092221 -43.24142208891915 25.309237 1660 4.0457344 12.0 0 18.45124 17.871992000000002 17.61084 18.040043 17.75873 17.56622 17.368046 16.961391 16.633213 16.680447 16.520329999999998 16.443872 0.033732112 0.037546325 0.051432135999999996 0.057673275 0.045395702 0.015900547 0.026414307 0.008236405 0.008451931 0.0071035280000000004 0.011686003 0.008187385 0.2809439999999981 0.32817799999999764 0.010876510348949658 0.011801419615994764
SPLUS-s33s38 iDR3.SPLUS-s33s38.031418 68.52320520621397 -42.096469617351346 5.6469949999999995 42 3.1789339 12.0 0 18.478111 17.914268 17.522555999999998 17.36042 17.214592 19.84993 17.232853 17.64459 17.379333 17.712656 17.368208 23.86191 0.034584 0.03887398 0.048753552 0.034741677 0.030642735 0.10685047 0.024348687 0.013119426000000002 0.013897047 0.014516793 0.021220207 5.168348 -0.06806599999999818 0.26525700000000185 0.01956672219801582 0.019111443009089738
SPLUS-s33s39 iDR3.SPLUS-s33s39.014624 69.86435708444397 -42.98661407860815 4.9065685 89 4.3033757 12.0 0 17.856035000000002 17.363958 17.580408 17.690372 17.656029999999998 17.792514999999998 17.763393 17.732712 17.323483 17.768421 17.55659 17.231415 0.023271171 0.025367672 0.04356038 0.039800562000000005 0.037621826000000004 0.014958322 0.031871397 0.013623488000000001 0.012046946000000001 0.016171148 0.027109161 0.017415645 -0.03570900000000066 0.40922899999999984 0.021144868240876982 0.018185937787561578
SPLUS-s34s37 iDR3.SPLUS-s34s37.000065 66.94128644141539 -44.775518119476395 4.442112 97 3.8527120000000004 12.0 0 25.455679999999997 20.66483 19.421116 18.905296 19.182620999999997 17.760298000000002 18.494438 17.274988 16.111588 17.129145 16.077473 16.966106 12.605045 0.28653870000000004 0.16229369 0.10559397 0.1327606 0.017138911 0.058302358 0.010126738 0.0060046893 0.00974362 0.00904243 0.013138057 0.14584299999999928 1.1633999999999993 0.014053076290444166 0.011773152343793844
SPLUS-s34s37 iDR3.SPLUS-s34s37.020417 66.81194172483022 -44.03128178414053 3.1973814999999997 78 3.8346756 12.0 0 23.736223000000003 22.70665 21.37745 20.614983 21.231201000000002 19.24225 19.148228 17.91603 16.735126 16.573969 16.164526000000002 16.005860000000002 2.7414205000000003 1.9115273999999998 0.9659384 0.47146416 0.8221684000000001 0.05509071 0.100129165 0.015887078 0.00869121 0.0067889746 0.00954151 0.006639411 1.3420609999999975 1.1809039999999982 0.01727684645696457 0.018109013740184303
SPLUS-s34s38 iDR3.SPLUS-s34s38.010159 68.33369956864745 -44.45779125899376 3.0162766 93 3.9195117999999995 12.0 0 19.667988 19.480183 19.239122000000002 18.535408 18.408539 17.932909 17.826591 17.319118 17.025959 17.112751 17.032020000000003 17.00122 0.06464484 0.09629841 0.13442932 0.07351129 0.06287443 0.015859198 0.030603375 0.009473543000000001 0.009669961999999999 0.009051851 0.015869629 0.013514191000000002 0.2063670000000002 0.2931589999999993 0.013102825019782948 0.013537214708140408
SPLUS-s34s38 iDR3.SPLUS-s34s38.013773 69.3959956471664 -44.34132589285378 3.4141126 84 4.0185637000000005 12.0 0 19.384575 18.793676 18.46303 18.318535 18.09327 17.918697 17.881252 17.677238 17.369688 17.53148 17.388771 17.528301000000003 0.053191043 0.058282346 0.07464207 0.062329892000000005 0.04991516 0.015672695 0.031590562 0.011667416000000002 0.011761243999999999 0.011710371 0.020303976 0.020057378 0.14575800000000072 0.3075499999999991 0.01653061962162027 0.016566697212920624
SPLUS-s34s40 iDR3.SPLUS-s34s40.000374 73.67930313368083 -44.762648848988455 3.3294062999999996 106 3.186139 12.0 0 21.624489999999998 17.292127999999998 17.177639000000003 16.584902 16.653257 16.175983 16.012266 16.183363 15.912258 16.045038 15.723849 16.064545000000003 0.39722663 0.01916853 0.026500423 0.017128985 0.017285584 0.0055130664 0.009657475 0.004504119 0.004483754 0.004452097 0.006900924300000001 0.006383741700000001 0.13832499999999825 0.2711050000000004 0.006333107899252152 0.0063554022609648405
SPLUS-s35s37 iDR3.SPLUS-s35s37.012764 69.14208871596554 -45.74744462567399 2.1667292000000002 56 3.6903496 12.0 0 18.082388 17.763932999999998 17.942719 17.868921 17.818329000000002 17.888039000000003 17.755428 17.670379999999998 17.36235 17.617779000000002 17.52069 17.308357 0.020736646 0.02577398 0.04481388 0.039705474 0.03767299 0.015388381000000001 0.027701612999999996 0.011063543 0.010459814 0.011697892 0.02632745 0.013662701000000001 0.05260099999999568 0.3080299999999987 0.016101014283470248 0.015225297784524446
SPLUS-s35s37 iDR3.SPLUS-s35s37.022350 68.97548219151089 -45.480992140275596 2.2211933 47 3.6364055 12.0 0 19.453968 18.971142 18.627575 18.660337 18.41273 18.273981 18.173576 17.992048 16.774555 17.883802 17.83527 17.841606 0.058073599999999996 0.06309986 0.077025734 0.07299349999999999 0.059167907 0.020332508 0.03761934 0.01388643 0.0074680103 0.014143496 0.033447485 0.020575695 0.10824600000000117 1.217493000000001 0.019820984265341516 0.01576718478314395
SPLUS-s35s39 iDR3.SPLUS-s35s39.054409 72.09605095751637 -44.88268692292141 7.350621 649 4.079725700000001 12.0 0 18.367943 17.704315 17.7953 17.77372 17.66382 17.524635 17.175133 17.198513000000002 16.605992999999998 17.136944 17.04504 16.98376 0.021226892 0.021754473 0.03440121 0.029515639 0.027125819 0.009922857 0.016389856 0.0074293176 0.006615941 0.007980099000000001 0.014943366999999999 0.011012210500000001 0.061569000000002205 0.5925200000000039 0.010903061040435882 0.009948137278764842
SPLUS-s37s37 iDR3.SPLUS-s37s37.001246 72.42629373480152 -48.654953190188415 1.9627831000000002 62 3.3514247000000004 11.0 0 23.330246 99.0 19.68224 18.517057 18.220219 17.956778 17.729813 17.588375 17.268652 17.487339000000002 17.49865 17.435184 1.5515927 21.431675 0.18871671 0.06504796 0.053812236 0.016031666 0.028693054 0.010209091 0.009838386999999999 0.009680945 0.018363276 0.013334934 0.10103599999999702 0.31972299999999976 0.014069336698626058 0.01417813097019667
SPLUS-s37s37 iDR3.SPLUS-s37s37.010312 71.3575729917889 -48.46616540421421 1.8487360000000002 53 3.3978584 12.0 0 20.932241 20.621315 20.232751999999998 19.567398 19.241722 18.681665 18.602839000000003 17.781874 17.3999 17.421198 17.290492999999998 17.225567 0.18269855 0.22383861 0.30161384 0.14737125 0.11670681 0.025129724 0.05151231 0.011420498000000001 0.0105835395 0.009310379 0.016013693 0.011581738999999999 0.360675999999998 0.3819739999999996 0.014734684648530658 0.015570455449859655
SPLUS-s38s36 iDR3.SPLUS-s38s36.015562 71.20414232008089 -49.442011277471856 2.76421 62 4.0442924 12.0 0 21.331507000000002 20.939885999999998 21.559839999999998 20.043633 19.94209 19.098164 19.105705 17.800320000000003 17.312782000000002 17.112656 16.888346 16.823801 0.44372964 0.47237492 1.305834 0.32180226 0.2922498 0.05485446 0.10323934 0.015750928 0.012156836 0.009733365 0.015684899999999998 0.011802088 0.6876640000000016 0.4875380000000007 0.018515672471838798 0.019896743311207492
SPLUS-s38s36 iDR3.SPLUS-s38s36.032729 72.42631919287817 -48.654967338835 2.810348 61 3.9606220000000003 11.0 0 23.162313 99.0 19.317093 18.597275 18.217594000000002 17.820202 17.741346 17.520422 17.255314000000002 17.439217000000003 17.471306 17.41527 2.2915427999999998 20.969345 0.16946445 0.091846466 0.06649134 0.019509949 0.034237612 0.012745758000000001 0.011608984 0.012370883999999999 0.024232757999999997 0.018612326999999998 0.08120499999999709 0.2651079999999979 0.01776212594077691 0.017240152450219808
SPLUS-s38s36 iDR3.SPLUS-s38s36.035363 71.91612453936223 -48.92628973959134 2.7728662 49 4.0214467 12.0 0 19.827354 19.472626 19.184445999999998 18.900684 18.705694 18.324276 18.149258 17.768845000000002 17.005356 17.631329 17.557951 17.557724 0.117073275 0.12992899 0.15772413 0.11820787 0.09941893 0.028879387000000003 0.046819914000000004 0.015401942 0.009911042 0.014183063999999999 0.025957916 0.020895513 0.13751600000000153 0.7634890000000034 0.02093750514744916 0.01831525514146958
SPLUS-s38s37 iDR3.SPLUS-s38s37.049940 74.65249997443273 -48.68194752645689 2.6584086 121 3.3011193 12.0 0 19.334772 19.278336 18.859673 18.039062 17.760572 17.558594 17.04841 17.257046 16.403175 16.208660000000002 16.120007 16.092575 0.047637332000000004 0.07375552 0.08818153 0.044788714 0.036220226 0.012084085500000001 0.017603004 0.008441854 0.006248993 0.0049706837 0.008783933 0.006207850799999999 1.0483859999999972 0.853870999999998 0.009796560386317316 0.010503085854707892
