# ra,dec,radius
152.4345053488891,-42.682015075647776,2.0
154.18821565775727,-43.56193365013209,2.0
153.15080873828938,-43.263968595644826,2.0
154.2517038937345,-42.84219575445577,2.0
154.93781480403348,-42.757680781101506,2.0
154.93639422888137,-42.72756377276567,2.0
153.95463111288618,-42.65280626052775,2.0
156.77427199442948,-43.72812711312928,2.0
156.58777830386597,-43.500636965281714,2.0
156.1814949773349,-42.78629430657272,2.0
156.85762487962054,-42.74180232138149,2.0
157.273310382508,-43.849756969708785,2.0
158.7676765432111,-43.05742277842085,2.0
158.5816042255359,-42.66845852789671,2.0
158.2338800356459,-42.497305307216884,2.0
160.73762105707308,-43.845424379784326,2.0
159.024964677871,-43.211831283806156,2.0
159.8853264580001,-43.20835572968605,2.0
162.5905833484013,-43.0375197962189,2.0
162.19703938368446,-42.9984381559558,2.0
160.9302770711556,-42.89328908213609,2.0
161.33292346183788,-42.5921329690106,2.0
161.0094290769841,-42.62252518416,2.0
163.010681611459,-43.533241337531976,2.0
164.40803051937576,-43.32441101025775,2.0
163.85611375734138,-43.27113160839478,2.0
164.16292389542798,-43.05794889072446,2.0
153.9255372072468,-45.258550363339005,2.0
153.76802356429462,-45.200470136960114,2.0
153.64849162694492,-45.187706557497386,2.0
152.52806643607838,-45.100990418373144,2.0
152.9394736662917,-45.006483255199406,2.0
153.909925572035,-44.92205866600853,2.0
153.90932103111814,-44.87879267680438,2.0
154.34135716020833,-44.85250261198102,2.0
153.08976398534938,-44.738756985590506,2.0
152.52869118446924,-44.569601000525935,2.0
153.50251841602088,-44.36146208412676,2.0
154.03650957474076,-44.185389561988,2.0
152.5681627290814,-44.08861306207244,2.0
152.4404388739988,-43.861767220668746,2.0
155.53535257660866,-44.60328672856167,2.0
155.23321751169985,-44.03781026975956,2.0
158.34839948262237,-45.214870774979886,2.0
158.34763559273085,-45.168315959847405,2.0
158.19182460482247,-45.158573256297394,2.0
156.38365474296708,-45.12252351856168,2.0
158.33860377749986,-44.81289039851956,2.0
158.3214115681666,-44.71465290753301,2.0
159.52210556213743,-45.13686507752144,2.0
159.21220385146245,-44.7516924558277,2.0
158.58532728621384,-44.57334828866521,2.0
159.50799300753482,-44.0933782744092,2.0
160.09329338574827,-43.854739603035775,2.0
159.94976544865975,-43.85608257050219,2.0
161.8942756067975,-44.52901729931011,2.0
162.5068425167147,-45.27951062307257,2.0
163.33157615329364,-44.2724839831108,2.0
152.1426297016536,-46.63415475968761,2.0
153.2437253399439,-46.62876409597713,2.0
151.98600037531241,-46.45429685517875,2.0
153.83417752721542,-46.0925171178304,2.0
153.63748860068353,-45.97762078984786,2.0
153.2671267638966,-45.90878155872467,2.0
155.70206412488218,-45.895482221220476,2.0
153.8417123297411,-45.51262590410308,2.0
154.57643735942227,-45.21789301251898,2.0
154.58688418590438,-45.22326622874152,2.0
154.94255297038652,-45.22009790295851,2.0
154.7236625781941,-45.22243600902528,2.0
157.83973662748951,-45.66888785619953,2.0
157.82261823906518,-45.21203446196878,2.0
157.89593391214873,-46.44420284162901,2.0
157.89635764316645,-45.943684827761544,2.0
158.20771610627227,-45.93087224488471,2.0
160.07700881415946,-45.75487564926504,2.0
161.28141781791152,-45.65348595022654,2.0
160.79010572902766,-45.627030252782404,2.0
162.27847137905408,-46.229426886207584,2.0
163.8460003105372,-45.329162965725004,2.0
162.8823617166031,-45.26976730086499,2.0
164.9541269898447,-45.92746754854546,2.0
164.38073957052367,-45.72460333265276,2.0
165.01520982353944,-45.21796460003014,2.0
151.63217916768284,-47.8528031264691,2.0
152.92032373517978,-47.80379656559471,2.0
152.88533866453918,-47.36401728871338,2.0
151.25297163426148,-47.32011937104063,2.0
152.28954091651096,-47.27936629396394,2.0
153.15477445910372,-47.096224950949534,2.0
152.97375152980499,-46.7406103558194,2.0
151.81515950014426,-46.73525535804614,2.0
155.30761046345796,-47.8543514036721,2.0
155.30467079315127,-47.7483250537829,2.0
153.70617409116454,-47.70989982633297,2.0
155.29502379171896,-47.42239522821892,2.0
154.56578570463736,-47.25495067822403,2.0
153.66028825278894,-47.2299662908468,2.0
155.0930468637946,-46.86551388353816,2.0
157.22880372967452,-47.588750911827184,2.0
157.07789793118403,-47.51891446713928,2.0
156.65227923544555,-47.00345987693115,2.0
156.58811995669305,-46.81455775549377,2.0
158.20054754776302,-47.48449312683582,2.0
158.34005663666525,-47.453795262437495,2.0
157.66566113680452,-47.28596553488656,2.0
159.14471425437284,-47.22508744538422,2.0
159.3801252686423,-46.739413183114074,2.0
159.15043268359784,-46.591404205281584,2.0
161.47736616660654,-47.91430045891178,2.0
159.88289056813733,-47.68935630030928,2.0
159.9998687263755,-47.02397174690933,2.0
159.56653184269467,-46.92667259366434,2.0
163.5315045063371,-47.92492768906696,2.0
163.12218777088023,-46.86910502457218,2.0
164.71977056385626,-47.874138566785355,2.0
165.05421901070494,-47.641745715693816,2.0
163.93831663586633,-47.23576036517263,2.0
164.01601989207066,-47.114819971306105,2.0
163.97557240180456,-46.576844524010724,2.0
163.5849890572484,-46.57782531679217,2.0
0.6279554824066291,0.8331230804411939,2.0
0.8467211597538479,-0.9942040564460362,2.0
1.6655775849437575,0.4374455618309827,2.0
1.7916872717045043,0.8914261244525057,2.0
2.78567290990953,-1.3722212907904303,2.0
2.5751507807749814,-0.7889116380253467,2.0
