# Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal r_-_i r_-_J0660 e(r_-_i) e(r_-_J0660)
HYDRA-0088 iDR3.HYDRA-0088.043038 153.51613202812302 -35.15688994910253 157.34462 984 0.0 12.0 3 21.351961 20.87016 20.876656 20.725973 20.851105 20.35584 19.770664 20.100616 19.275036 19.932346 19.727116 19.933357 0.17774315 0.17297661 0.27370858 0.21904403 0.23496093 0.056677822 0.080630906 0.04652061 0.030397233 0.05878229 0.11969253 0.113429055 0.1682699999999997 0.8255799999999986 0.07496348959604401 0.0555712059328245
HYDRA-0088 iDR3.HYDRA-0088.070610 155.12378236237188 -34.67811683807387 8.877406 28 4.4337487 12.0 2 20.811155 21.004234 20.866285 20.383818 20.06329 22.847227 19.8806 20.481056 19.112947 20.056118 18.590801000000006 21.018421 0.11374656 0.19455354 0.2726648 0.16006592 0.118788466 0.4657055000000001 0.08573593 0.06168516 0.026466269 0.0638079 0.044857536 0.2972821 0.4249379999999974 1.3681090000000005 0.08874968769880602 0.06712318793834186
HYDRA-0091 iDR3.HYDRA-0091.025803 159.9369901564735 -35.28384380015628 22.044489 61 8.443016 12.0 3 20.674116 19.949354 20.453093 20.400042000000006 20.112694 20.392 19.968054 20.140220000000006 19.197336 20.046146 19.958393 20.086767 0.10820737 0.09694795 0.25623092 0.2142542 0.17135924 0.07219297 0.11622097 0.05291575 0.032667834 0.06646676 0.14701653 0.13329366 0.09407400000000621 0.9428840000000065 0.08495826494791486 0.062187329708824575
HYDRA-0092 iDR3.HYDRA-0092.009227 160.37391286216092 -35.618975541880076 124.07584 941 9.109867 12.0 3 22.618134 21.442175 21.809875 20.94254 21.02074 20.946934 20.023169 20.37064 19.501520000000006 20.2725 19.731064 20.657427 0.544516 0.35466492 0.87426245 0.42381573 0.45836878 0.16837509 0.16370171 0.092935234 0.048618343 0.109120175 0.13005826 0.26723668 0.09814000000000078 0.8691199999999952 0.14333237704951865 0.1048842266248858
HYDRA-0095 iDR3.HYDRA-0095.025003 152.03462965599138 -36.601119766031424 12.267833 10 7.7842410000000015 9.0 3 21.264069 99.0 99.0 26.382803000000006 21.663153 24.357096 99.0 20.384287 19.412308 19.820385 17.976923 19.644417 0.66517425 20.773508 20.261158 98.52945 1.13911 5.065762 20.9757 0.1289997 0.0527444 0.11639929 0.043289457 0.19904777 0.5639019999999988 0.971979000000001 0.1737518843425708 0.13936604439909311
HYDRA-0097 iDR3.HYDRA-0097.073832 154.2816474311517 -35.655909591178 10.435211 50 6.9717917 12.0 0 20.77034 19.57743 19.748177 19.597904 19.157833 20.103903 19.301382 20.058487 19.355705 19.889423 19.410633 19.69021 0.1178472 0.08697655 0.15883908 0.12060627 0.09571501 0.0650534 0.077680804 0.059162535 0.043073595 0.07147033 0.12028539 0.11384328 0.16906399999999877 0.7027819999999991 0.09278045924619648 0.07318155596767706
HYDRA-0100 iDR3.HYDRA-0100.047213 160.21755775743176 -36.292853702791476 12.263926 52 4.6562214000000015 12.0 3 20.73825 20.094688 20.475414 20.838919 20.014786 20.495985 19.927532 20.346828 19.12709 20.567871 20.559858 20.061018 0.11197124 0.10938777 0.24808578 0.29163083 0.14367224 0.07004636 0.09997122 0.06245546 0.027625173 0.1133427 0.23942435 0.14315407 -0.22104300000000165 1.2197379999999995 0.12941117466085222 0.06829227384625239
HYDRA-0100 iDR3.HYDRA-0100.047698 160.2296211980118 -36.28597458099199 11.053079 40 3.9394374 12.0 3 21.240170000000006 20.558655 21.044643 21.185024 21.300625 20.72729 20.24385 20.460197 19.750095 20.720745 21.03536 20.318644 0.16910186 0.15862665 0.4038683 0.39315823 0.4314931 0.08424158 0.12880915 0.06832704 0.04380698 0.12952209 0.3668574 0.1800891 -0.260548 0.7101019999999991 0.1464395991292304 0.08116425254927197
HYDRA-0101 iDR3.HYDRA-0101.043204 162.40569966952216 -36.36159761411093 9.017903 49 4.4147 12.0 0 22.002903 21.67515 21.811117000000007 21.040062 20.813047 20.641777 20.147867 20.102970000000006 19.154663 19.863262 19.631737 19.95969 0.3082833 0.37799695 0.7396772 0.3447562 0.26215842 0.0815039 0.11840726 0.052742787 0.03135482 0.06384734 0.11802411 0.13200963 0.23970800000000736 0.9483070000000069 0.08281475958790781 0.0613589954102882
HYDRA-0103 iDR3.HYDRA-0103.000451 151.04275855354732 -38.41199748388471 12.204911 49 1.82 9.0 0 99.0 99.0 21.045238 99.0 19.694147 19.378937 18.604284 20.130892000000006 17.63994 17.98751 16.882896 19.443958 21.54013 21.200336 0.7319210999999999 20.855701 0.15604591 0.039257336 0.052607514 0.064086445 0.012139889 0.016584475 0.014985048 0.10527958 2.143382000000006 2.490952000000007 0.0661975622191909 0.06522613998751074
HYDRA-0103 iDR3.HYDRA-0103.027054 151.0617684642554 -38.04856486539376 29.226213 29 7.31636 11.0 3 20.985382 20.721283 99.0 20.804714 20.49335 20.284765 19.137333 20.22409 18.807314 20.596077 20.113392 19.969902 0.28691494 0.3121187 20.550615 0.44851768 0.3105458 0.08073139 0.07964458 0.06999979 0.027221555 0.14712447 0.21695808 0.16776149 -0.37198700000000073 1.4167759999999987 0.16292814450801618 0.07510648212146623
HYDRA-0103 iDR3.HYDRA-0103.028837 151.4823954943685 -38.02180895602918 10.7837925 23 7.758753 12.0 3 21.078285 20.362045 21.336014 20.930502 20.890211 20.604227 19.990211 20.382238 19.549383 20.309345 20.993362 20.599224 0.30447924 0.22192258 0.9531198 0.5045291000000001 0.44502097 0.106392644 0.16482697 0.07886454 0.047874678 0.11321501 0.47842017 0.29505602 0.07289300000000054 0.8328550000000021 0.13797555638123624 0.09225833546631591
HYDRA-0104 iDR3.HYDRA-0104.081778 152.47087719316963 -37.13617816316986 12.779855 22 7.749940400000002 12.0 3 20.879078 19.984875 20.344805 20.752522 20.767414 20.54403 19.934422 20.309303 19.209227 20.247198 21.025920000000006 20.142128 0.23449863 0.15901119 0.38904026 0.4684199000000001 0.42296645 0.1342132 0.1654075 0.09425814 0.04286762 0.112020776 0.47786826 0.17936355 0.06210499999999897 1.1000760000000014 0.14640099457278893 0.10354820037414461
HYDRA-0106 iDR3.HYDRA-0106.028909 156.77031504662384 -37.90534625512277 9.319953 22 6.949826700000001 10.0 2 22.614168 99.0 99.0 21.40441 22.381596 20.830208 20.403166 20.235165 19.517769 20.132141 19.644651 19.774807 1.809923 20.841696 20.727562 0.70769656 1.5921192 0.13597272 0.21717556 0.08691068 0.05343622 0.11732255 0.122571304 0.13217254 0.10302399999999778 0.7173959999999973 0.14600701023089577 0.1020239967162177
HYDRA-0108 iDR3.HYDRA-0108.020997 159.5663833802801 -38.105729653959976 10.415092 24 0.0 12.0 1 22.032463 20.61597 20.705132 21.325037 21.15792 20.728052 20.744253 20.322994 19.596321 20.19946 20.124275 20.030365 0.6239899 0.2510149 0.41537967 0.65852416 0.55637556 0.15098214 0.29732832 0.08753353 0.054188903 0.09198183 0.18405345 0.14179002 0.12353400000000292 0.7266730000000017 0.12697549340093073 0.10294928888828862
HYDRA-0109 iDR3.HYDRA-0109.005109 161.01570857515347 -38.38276052751697 8.016614 24 6.619946499999998 12.0 0 22.744413 22.096571 21.257217 21.480782 20.991531 21.324314 21.313366 20.120834 18.555265 19.52068 19.227087 19.216537 1.0766386 0.921426 0.6735810999999999 0.8748763 0.55513644 0.29909548 0.57929534 0.07949571 0.024777902 0.05427731 0.08453236 0.06961526 0.6001539999999999 1.565569 0.09625795701779775 0.0832677148475068
HYDRA-0109 iDR3.HYDRA-0109.080335 162.23001999037362 -37.131720738238116 11.079633 27 6.2443027 12.0 2 20.003967000000006 19.453356 19.207964 19.042385 18.782177 20.243057 18.78901 20.277592 18.251677 20.018505 18.222712 19.851961 0.09326104 0.08960716 0.11262094 0.099531665 0.07918202 0.112254165 0.06282217 0.09108911 0.019659735 0.08375922 0.036084905 0.12165927 0.2590869999999974 2.0259149999999977 0.12374503180168689 0.0931865394832447
HYDRA-0109 iDR3.HYDRA-0109.081808 160.53856295192438 -37.17881657621052 13.172354 25 4.305035 12.0 3 21.125858 22.067793 23.042875 21.251976000000006 20.910305 20.653141 20.419926 20.266338 19.46076 20.36738 20.295822 19.943169 0.24715301 0.8955978000000001 3.4316480000000005 0.7202948 0.5229522 0.16537794 0.26229504 0.09133758 0.052110646 0.11674057 0.21901260000000006 0.13363701 -0.10104199999999963 0.8055780000000006 0.14822588911584 0.10515737228931557
HYDRA-0109 iDR3.HYDRA-0109.083948 160.55120842972394 -37.181502703557186 44.43422 167 6.8938375 12.0 3 21.334375 20.355885 21.539757 20.691074 21.333698 20.797588 20.54806 20.34172 19.484415 20.703651 20.464504 20.315731 0.29855570000000003 0.19252247 0.8698442 0.4339753 0.769492 0.18862665 0.29466859999999995 0.09777367 0.053236205 0.15807284 0.25539777 0.18736587 -0.361931000000002 0.8573050000000002 0.1858674616250367 0.11132737339967616
HYDRA-0110 iDR3.HYDRA-0110.013566 162.85898102172584 -38.20009892223919 10.537603 35 3.1462824 12.0 3 21.879456 21.332104 20.670763 21.885538 20.930058 20.717407 20.162329 20.425756 19.707397 20.388538 20.228241 20.201479 0.3097362 0.32950747 0.30511900000000003 0.80537057 0.32034656 0.088997185 0.12604395 0.06830392 0.04510226 0.09580029 0.21477118 0.16606446 0.03721799999999931 0.7183589999999995 0.1176567934776845 0.08185132463481577
HYDRA-0110 iDR3.HYDRA-0110.043900 164.01630406132895 -37.685287890633454 13.924077 469 3.656103 12.0 0 18.940731 18.563866 18.216002 17.450094 17.377556 16.913448000000002 16.69665 20.108183 16.33201 16.157703 15.855145000000002 19.628298 0.03178044 0.03899757 0.04662764 0.025687912 0.023149207 0.0074332869999999985 0.012787386 0.052103393 0.005514733000000001 0.004612182 0.0073846793 0.09772763 3.950479999999999 3.776173 0.05230712938896163 0.052394425678441575
HYDRA-0113 iDR3.HYDRA-0113.024805 152.85675297139912 -39.5235956375413 14.382537 60 4.5704827 12.0 3 20.884521 20.603092 20.2263 20.135876 20.041912 19.61755 19.680048 20.454086 19.578094 20.50948 19.215673 21.317135 0.14545634 0.14358291 0.17084193 0.14005935 0.1253665 0.033156883 0.07412968 0.06439197 0.037647925 0.10367756 0.072711095 0.41871375 -0.05539399999999972 0.8759920000000001 0.12204655770661663 0.07459016059297986
HYDRA-0113 iDR3.HYDRA-0113.119489 151.7881864692591 -38.397554342398635 13.960218 62 4.852172 11.0 3 30.278261 99.0 21.912113 22.069096 20.94101 20.572437 20.935677 20.381962 19.189985 19.482613 18.444056 19.163746 742.11084 21.942165 0.7383325 0.7721561 0.27462664 0.07062819 0.21310185 0.06252928 0.028939037 0.043918293 0.038856618 0.061143335 0.8993490000000008 1.1919770000000014 0.07641156533766502 0.06890122437087581
HYDRA-0114 iDR3.HYDRA-0114.067697 154.64957797199688 -38.79478407998033 13.284697 45 4.503434 12.0 2 20.081177 19.921339 19.664927 19.579662 19.41113 19.525707 19.146446 20.332336 19.342419 20.237808 19.404278 20.794962 0.09181452 0.10821855 0.14577104 0.11646954 0.11555216 0.03870541 0.06602643400000001 0.06585383 0.038840573 0.10167101 0.11676156 0.33504865 0.09452800000000039 0.9899170000000019 0.12113513610876492 0.07645467308567364
HYDRA-0114 iDR3.HYDRA-0114.089261 153.19012786202916 -38.40101484673146 8.819922 49 4.469818599999999 12.0 2 24.24675 23.489891 22.47718 20.112673 18.907097 20.277073 18.503405 20.110775 18.318207 19.545803 17.537395 18.50295 3.6224651 2.4485166 1.6851145 0.18767181 0.08070647 0.07192188 0.042836685 0.05671238 0.019096538 0.057673838 0.025181036 0.044079598 0.5649720000000009 1.7925679999999993 0.08088612758016447 0.05984122165238477
HYDRA-0115 iDR3.HYDRA-0115.056591 156.46417323277623 -39.05991253658874 12.776003 40 4.1682534 12.0 0 19.687077 19.37256 19.24615 18.757526 18.580038 18.45087 18.03856 20.299551 17.718748 20.042892 17.500994 23.292543 0.06396565 0.06904076 0.09114047 0.05554298 0.046966527 0.016731516999999998 0.026008265 0.055896085 0.010663576 0.059028074000000014 0.017011872 1.9825658 0.25665900000000264 2.5808029999999995 0.08129382411030191 0.056904166556017675
HYDRA-0116 iDR3.HYDRA-0116.018170 158.27965178418688 -39.576667414094636 19.93709 393 2.8034737 12.0 3 16.009724 15.6254225 15.491799 14.96729 14.934266 15.647393 14.525373000000002 20.466667 14.285678 14.482608 14.179085 15.172218 0.006296381 0.0074377980000000015 0.009749567 0.006810805 0.0064427326 0.0038968292 0.0045250994 0.06669323 0.0019831078 0.0019575565 0.0028834962 0.0035881768 5.984059 6.180989 0.06672195257397369 0.06672270711219173
HYDRA-0116 iDR3.HYDRA-0116.037942 157.67357306505625 -39.30133974728964 13.447453 55 5.625947 12.0 3 21.338863 20.523293 21.019392 20.77023 21.0647 20.571308 20.043938 20.366997 19.678406 20.257416 20.020771 20.134014 0.19627686 0.15853748 0.3990516 0.27718434 0.34462255 0.0763414 0.119976565 0.063072525 0.041835964 0.08285458400000001 0.14320478 0.14723492 0.10958100000000215 0.6885910000000024 0.10412984922532387 0.07568613673378317
HYDRA-0116 iDR3.HYDRA-0116.063686 157.9162489407496 -38.958346000955856 35.323704 136 7.417683 12.0 3 21.243498 20.418484 20.945028 20.587425 20.689491 20.656723 20.130337 20.339722 19.684233 20.437225 20.43073 20.089823000000006 0.18085767 0.14536056 0.37376496 0.23705742 0.24891622 0.08193165 0.12891774 0.061166555 0.041702103 0.096757375 0.2055865 0.1411213 -0.09750300000000323 0.6554889999999993 0.11446980854119855 0.07402981051705207
HYDRA-0117 iDR3.HYDRA-0117.074717 159.98330642619038 -38.406843280948 8.286139 27 5.420800700000001 10.0 0 22.225666 22.62677 22.960217 99.0 99.0 21.821167000000006 21.382498 20.443336 18.219437 19.146479 18.87037 18.706337 0.47890225 0.9974388 2.3008444 21.344812 21.221134 0.23603837 0.3671586 0.11529351 0.019441301 0.054607842 0.080260634 0.082971394 1.2968569999999993 2.2238989999999994 0.1275719791177399 0.11692115990141691
HYDRA-0122 iDR3.HYDRA-0122.056361 153.95809696055818 -40.52804097889777 18.92153 71 5.616537 12.0 3 21.259491 20.56389 20.25043 21.820704 21.029549 20.718176 20.56391 20.448448000000006 19.746004 20.589046 20.433826 20.30688 0.22770618 0.17235349 0.20162897 0.65888876 0.2936731 0.07739631 0.1599637 0.07006458 0.044580106 0.1024499 0.20008315 0.15189882 -0.14059799999999356 0.702444000000007 0.12411699070065467 0.0830447543289017
HYDRA-0123 iDR3.HYDRA-0123.089147 154.6188493682879 -39.76795651909278 16.987326 142 3.5514112 10.0 0 99.0 27.315258 99.0 25.815039 21.52807 23.448109 19.46391 20.2993 16.46915 18.535908 15.912977 14.871141 21.544765 128.54272 20.802137 48.72269 0.8529757 1.9288664 0.10764888 0.089200914 0.005890705 0.025664324 0.007470809 0.0030830724 1.7633919999999996 3.8301499999999997 0.09281950541137554 0.0893952094009093
HYDRA-0124 iDR3.HYDRA-0124.073871 157.75420406818526 -40.18452364842955 28.247152000000003 64 5.968229 12.0 3 20.856297 20.33218 21.072054 20.620892 20.300697 20.798174 20.184704 20.49959 19.719097 20.894106 20.478563 20.973848 0.22312054 0.19514953 0.5430874 0.34407768 0.24910606 0.13548220000000002 0.1664964 0.08744707 0.051435623 0.16069202 0.22654167 0.32059053 -0.3945159999999994 0.7804929999999999 0.18294511565839985 0.10145251778533163
HYDRA-0124 iDR3.HYDRA-0124.102872 157.27170366896428 -39.96336478630965 68.97513000000001 180 7.4352535999999985 12.0 3 21.11119 20.468199 20.540894 20.793327 20.530243 20.297892 19.731152 20.094769 19.052158 20.408707 20.129473 20.241503 0.28795183 0.22599621 0.34942076 0.40412873 0.30711487 0.08853116 0.11407912 0.06337394 0.03119957 0.105884835 0.16808164 0.16721193 -0.3139380000000003 1.0426110000000008 0.12340119348734364 0.07063759225305248
HYDRA-0125 iDR3.HYDRA-0125.061494 158.1590113706164 -40.1879601801249 8.519394 17 2.7900896 12.0 0 21.574871 21.334215 20.694836 21.99554 20.816326 20.962223 20.766659 20.261358 19.557999 20.370216 19.68789 19.893898 0.36117384 0.45547575 0.40632328 1.2758443000000002 0.42817163 0.18250836 0.31916445 0.08482872 0.054595295 0.1101903 0.12496209 0.1274093 -0.1088579999999979 0.7033590000000025 0.13906046868513136 0.10087892729889343
HYDRA-0127 iDR3.HYDRA-0127.000004 161.77324746431978 -41.19068771491093 15.070494 33 5.1789246 5.0 2 99.0 99.0 99.0 99.0 99.0 99.0 99.0 20.26228 19.946083 21.210087 18.50624 18.450558 22.571629 22.05855 21.451979 21.574701 21.604517 22.868889000000006 21.883707 0.050463803 0.04647892 0.15709949999999998 0.034999277 0.02748604 -0.947807000000001 0.31619699999999895 0.16500560085485827 0.06860674469459405
HYDRA-0128 iDR3.HYDRA-0128.004312 165.21892746393382 -41.11905225112388 12.430354 36 3.8606348 12.0 3 20.063267 19.809345 19.590572 19.591854 19.417782 20.901026 19.244864 20.094284 19.041527 20.144373 18.798841 19.504585 0.06958958 0.085821114 0.11274399 0.106854536 0.09003023 0.12683234 0.06286448 0.054585833 0.027519861 0.085264735 0.06307616 0.099558234 -0.05008900000000338 1.0527569999999997 0.10124074376911754 0.06113064627307003
HYDRA-0130 iDR3.HYDRA-0130.077266 153.58602980261767 -41.781553731752616 13.401295 41 4.268776 12.0 0 20.271019 20.074593 20.037022 19.603065 19.659792000000003 19.288403 19.249733 20.269514 19.211388 19.958138 18.89426 19.657406 0.12678067 0.15734686 0.2379882 0.14308263 0.14197059 0.037632037 0.07810351 0.069721445 0.03474005 0.06904837 0.053906664000000014 0.0932806 0.3113759999999992 1.0581260000000015 0.09812623141925365 0.07789705364704448
HYDRA-0130 iDR3.HYDRA-0130.132319 153.57153200430062 -41.297487789918506 12.726812 42 2.1232584 12.0 3 21.499645 23.0853 20.07389 21.57238 20.859102 20.386806 19.676712 20.188414 19.22496 19.856518 18.681437 19.505497 0.362045 2.2560425 0.24446379 0.79510045 0.39795318 0.08961985 0.10994809 0.06561605 0.035324976 0.06438703 0.045943342000000005 0.08271361 0.3318960000000004 0.9634540000000023 0.09193016724570557 0.07452060082288035
HYDRA-0131 iDR3.HYDRA-0131.108664 155.35718354238418 -41.12662164514569 10.024879 40 5.9157815000000005 12.0 2 21.296154 20.868795 20.375118 20.151615 20.02428 20.8144 19.582912 20.090378 18.668228 20.117096 19.093754 19.324406 0.21664347 0.22843906 0.23383938 0.18229435 0.15867719 0.11144521 0.088573135 0.05666891 0.02194765 0.077188514 0.06865039999999999 0.07462896 -0.02671799999999891 1.422150000000002 0.09575715145155633 0.06077059075828209
HYDRA-0131 iDR3.HYDRA-0131.119387 153.61849487959913 -41.138046448737256 18.720186 63 7.320888 12.0 3 20.050867 19.94816 19.749043 19.331284 19.362846 20.68491 19.27026 20.462467 19.347471 19.868557 18.502998 19.596489 0.07647071 0.105519764 0.13787402 0.093901895 0.09320431 0.10027363 0.06967486 0.07735801 0.036014043 0.062476173 0.04194079 0.095006324 0.593910000000001 1.1149960000000014 0.09943607948770924 0.08533037562536538
HYDRA-0132 iDR3.HYDRA-0132.025521 156.3125664990008 -42.28514556205828 18.221355 329 4.846864 12.0 3 22.051281 21.06178 20.938147 20.378254 20.763252 20.77892 20.65911 20.239487 19.026453 19.38696 19.675203 19.012844 0.40608674 0.28374496 0.38230646 0.20883125 0.28580698 0.09408845 0.1974611 0.05805473 0.023891188 0.037290238 0.09002128 0.051149197 0.852527000000002 1.2130340000000004 0.06899937337012231 0.06277850380045899
HYDRA-0132 iDR3.HYDRA-0132.027385 156.31418885220106 -42.26442072991575 18.385162 329 5.8304496 12.0 3 21.263857 21.16026 23.393488 21.523153 21.201801 20.747211 20.664076 20.11456 19.129162 19.40833 19.582628 18.917439 0.20335546 0.30864292 3.4953146 0.5674979 0.41936055 0.09150859 0.19801079 0.052356645 0.02579412 0.037914306 0.08285248 0.046956625 0.7062300000000015 0.985398 0.06464296462197307 0.058365699706509344
HYDRA-0132 iDR3.HYDRA-0132.113013 157.33967668174841 -41.29440666520645 20.966368 153 4.3185699999999985 12.0 2 19.346395 19.052505 18.906298 18.68903 18.547192000000006 19.467789 18.498144 20.024738 17.659334 19.973322 17.839994 17.056107 0.044701554 0.056975655 0.07344092 0.05583601 0.04949728 0.03406237 0.037254393 0.04821905 0.009336694 0.061978836 0.019472351 0.010070352 0.051415999999999684 2.365403999999998 0.07852676546768876 0.049114668254525914
HYDRA-0134 iDR3.HYDRA-0134.056946 159.5443200773786 -41.72011757592312 10.098445 16 5.3861465 11.0 2 20.517035 20.64508 20.652786 99.0 22.260504 19.9476 19.115679 20.121653 18.714062 20.199638 20.208546 20.21729 0.17875355 0.31490840000000003 0.5013493 20.562042 2.1738045 0.11110532 0.10102683 0.104842916 0.034898456 0.11798514 0.2021754 0.1689072 -0.07798500000000175 1.407591 0.15783703714972178 0.11049859395742098
HYDRA-0134 iDR3.HYDRA-0134.090368 160.1386274545576 -41.1367784082176 13.376945499999998 47 4.624736 12.0 2 19.387371 19.283424 18.62584 18.26736 18.553326 20.94065 17.901777 20.231428 16.33929 18.254236 16.07191 16.413963 0.06533379 0.09288614 0.08353004 0.06487433 0.08046229 0.28017822 0.037827957 0.11810842 0.006436791999999999 0.022552695 0.008033110999999999 0.007606165 1.9771920000000023 3.8921380000000028 0.12024235080311522 0.11828368934957881
HYDRA-0140 iDR3.HYDRA-0140.072628 156.80650154130132 -42.49163255885236 49.129375 137 6.282217 11.0 3 23.774038 22.210295 21.015312 21.94841 99.0 21.343513 20.780853 20.010857 18.424755 18.305162 17.896304999999995 17.41689 1.6411074 0.60883456 0.42456907 1.0055964 20.335546 0.5131011 0.6438557 0.13420469 0.042437952 0.03609591 0.04914916 0.027874215 1.7056950000000022 1.5861020000000003 0.13897414700844252 0.14075467519038362
HYDRA-0141 iDR3.HYDRA-0141.041587 158.66197102542506 -43.443451959525156 32.880875 151 6.109644 12.0 3 21.308155 20.786297 22.266958 22.033386 20.63004 20.909866 20.468382 20.37939 19.182005 20.657885 21.101912 20.334301 0.24707067 0.23570253 1.4266704 1.000962 0.28420246 0.11671776 0.17029570000000002 0.06624869 0.03219702 0.121191055 0.44829583 0.17358801 -0.2784949999999995 1.1973850000000006 0.1381164752617483 0.07365824477678314
HYDRA-0141 iDR3.HYDRA-0141.084517 158.13105683562222 -43.10452506206708 191.17119 6305 7.338497 12.0 3 22.149702 22.378424 21.155354 21.509964 20.925951 20.906513 21.394545 20.367947 19.614044 20.110329 19.70609 19.758026 0.54718703 1.0164681999999998 0.55221635 0.62919474 0.37094665 0.11722303 0.3838205 0.06698982 0.045630656 0.07582196599999999 0.12932013 0.10450266 0.2576180000000008 0.7539030000000011 0.10117611631080506 0.08105425806595688
HYDRA-0142 iDR3.HYDRA-0142.039112 159.2683328534629 -43.58535721415843 20.636 479 6.0920033 12.0 3 21.1705 20.836246 20.853317 20.04617 20.25425 20.069372 20.409319 20.174181 19.280405 19.942432 19.637226 19.778536 0.17303872 0.1921463 0.31065783 0.13889638 0.15944971 0.04858105 0.13998364 0.054092158 0.03365618 0.07003248 0.12559189 0.12121324 0.23174900000000065 0.8937760000000026 0.08849016788348502 0.06370792736613995
HYDRA-0143 iDR3.HYDRA-0143.112176 162.56008166504645 -42.64766217213778 13.859283 30 7.070214699999998 12.0 3 21.635632 21.062267 20.774433 21.533194 21.89875 20.973595 20.565956 20.44392 19.795277 20.580215 20.781448 20.329205 0.3234907 0.29990992 0.35998127 0.6980255999999999 0.9386664 0.17395198 0.24158476 0.08718218 0.059038755 0.119961366 0.31572014 0.17266268 -0.1362950000000005 0.6486429999999999 0.14829518482451937 0.10529153385482816
HYDRA-0144 iDR3.HYDRA-0144.089298 162.78138074530838 -42.50305038708456 10.527226 29 5.268658599999998 12.0 0 19.766499 19.872953 19.649977 19.75404 19.774153 21.32105 19.222895 20.176212 19.187546 20.372248000000006 17.63649 18.418995 0.09100253 0.13824694 0.16351262 0.20189531 0.19627798 0.33548146 0.09893541 0.09787219 0.04976275 0.14020036 0.025558345 0.039938685 -0.19603600000000654 0.9886659999999985 0.17098276673257365 0.10979661589939191
HYDRA-0149 iDR3.HYDRA-0149.119983 158.8338329252588 -43.863737952772745 14.050028 22 7.181752 12.0 2 22.083736 21.94442 23.315083 20.449081 22.365198 20.889568 19.917992 20.428728 19.05466 20.368568 19.661243 20.337297 0.5991111 0.6212219 3.3566024 0.23890911 1.2420976 0.15318008 0.13026887 0.08604154 0.039746787 0.11715327 0.15199295 0.23959026 0.06015999999999977 1.3740680000000012 0.14535485983366533 0.09477844524149448
HYDRA-D-0001 iDR3.HYDRA-D-0001.130713 158.37974341536992 -33.98462419823268 15.303062 84 7.301841 12.0 3 21.84017 21.093403 21.152529 22.11428 21.442171 21.00397 21.169006 20.634726 20.1291 20.911036 20.789425 20.930183 0.20705976 0.18067671 0.34140265 0.66713434 0.34572595 0.06410666599999999 0.21226485 0.047400262 0.038874544 0.08409147 0.17699389999999998 0.16232379 -0.2763099999999987 0.5056259999999995 0.0965306177563862 0.06130265091231031
HYDRA-D-0002 iDR3.HYDRA-D-0002.044181 155.8988630274436 -34.69047991116402 8.623497 23 4.063511 12.0 3 21.943321 20.725794 20.687923 24.97277 20.756247 21.65904 20.731544 20.774345 20.01104 20.696411 20.703764000000003 20.3853 0.3695915 0.22008292 0.3677895 15.523281 0.30659705 0.1792165 0.23558778 0.086236425 0.05670307 0.10691354 0.27344257 0.14945832 0.07793399999999906 0.763304999999999 0.13735802136064798 0.10320832885094848
HYDRA-D-0002 iDR3.HYDRA-D-0002.055743 156.94361195334665 -34.53172662914311 35.21502 51 7.613454300000001 12.0 3 21.648216 21.338331 21.247265 21.400003 21.462713 21.14569 20.61039 20.988731 19.829147 21.310081 21.419016 21.295666 0.3018309 0.403986 0.647861 0.58267367 0.57385814 0.11355533 0.20994438 0.10491988 0.049369562 0.18287547 0.522419 0.34014663 -0.3213499999999989 1.1595840000000024 0.21083552534365574 0.11595488291264945
HYDRA-D-0003 iDR3.HYDRA-D-0003.062313 157.3971692477397 -36.00622930172137 11.8969555 48 3.7179575 12.0 3 21.137897 21.536274 19.82967 20.096571 22.85581 21.021803 20.458563 20.780785 19.634892 20.439419 19.276743 19.586758 0.11184453 0.26354948 0.097555034 0.11595801 1.2223287 0.06733873 0.113630064 0.05737723400000001 0.025930973 0.061845828 0.04807089 0.05537857 0.3413660000000007 1.145893000000001 0.08436263048587533 0.06296477064372971
HYDRA-D-0003 iDR3.HYDRA-D-0003.111564 158.65774651557683 -35.27004980179736 9.518803 26 1.82 7.0 3 99.0 99.0 99.0 99.0 99.0 22.05245 22.044239 20.547043 19.802633 21.118847 17.73704 19.313988 22.710308 22.167992 21.575363 21.69708 21.828655 0.16735825 0.47226974 0.047162984000000005 0.029880943 0.11404565 0.013700882 0.043723337 -0.5718040000000002 0.7444099999999985 0.12341295452142273 0.05583205006404033
HYDRA-D-0003 iDR3.HYDRA-D-0003.117958 158.2291159200138 -35.2725694778633 10.327577 55 1.82 6.0 0 99.0 99.0 99.0 99.0 99.0 25.56917 99.0 20.779434 19.636951 19.467285 19.68717 19.018353 22.710308 22.167992 21.575363 21.69708 21.828655 4.174327 22.078926 0.05769153 0.026132558 0.026700277 0.0692625 0.033722196 1.312148999999998 1.1424829999999986 0.06357057043646555 0.06333421840809488
